transaction_id,transaction_date,transaction_time,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method
TXN0004589,2025-04-22,19:39:11,NS006,C00050,P0045,3,499,0,1497.0,Credit Card
TXN0005489,07-09-2025,19:37:06,NS005,C00528,P0030,1,399,0,399.0,Wallet
TXN0000220,2025-03-03,09:17:12,NS015,C00150,P0028,1,25,0,25.0,Cash
TXN0001425,03/11/2025,14:00:17,NS008,C00022,P0011,1,599,10,539.1,Wallet
TXN0003869,2025-06-12,15:22:53,NS007,C00266,P0001,1,2499,0,2499.0,Wallet
TXN0005319,11/01/2025,09:29:48,NS005,C00348,P0004,3,1499,5,4272.15,UPI
TXN0003573,15/03/2025,14:53:20,NS005,C00075,P0019,1,799,10,719.1,Debit Card
TXN0001203,03/11/2025,15:50:16,NS014,C00169,P0041,2,249,0,498.0,
TXN0004844,09/02/2025,09:37:01,NS007,C00363,P0050,1,1499,5,1424.05,Cash
TXN0006093,2025-02-05,14:52:02,NS002,C00161,P0039,1,179,5,170.05,UPI
TXN0000873,2025-09-03,14:12:19,NS015,C00519,P0011,1,599,0,599.0,UPI
TXN0001461,2025-06-16,13:42:27,NS011,C00010,P0049,2,199,5,378.1,UPI
TXN0000731,2025-11-29,13:16:28,NS007,C00346,P0003,3,4999,20,11997.6,Cash
TXN0004141,2025-08-11,09:30:22,NS010,C00108,P0018,2,2499,10,4498.2,Debit Card
TXN0005631,2025-03-22,12:41:45,NS005,C00278,P0041,5,249,5,1182.75,Credit Card
TXN0005824,23-01-2025,10:44:59,NS001,C00283,P0049,2,199,0,398.0,UPI
TXN0001401,2025-05-15,09:19:13,NS014,C00327,P0004,1,1499,0,1499.0,Wallet
TXN0002473,05-04-2025,15:19:58,NS002,C00265,P0032,3,799,15,2037.45,Wallet
TXN0004520,2025-10-08,11:52:09,NS004,C00162,P0036,2,349,0,698.0,Credit Card
TXN0004262,10/10/2025,12:07:49,NS012,C00326,P0048,2,399,15,678.3,Debit Card
TXN0005853,2025-06-01,12:06:35,NS002,C00228,P0007,2,799,10,1438.2,Credit Card
TXN0005422,2025-04-18,13:02:20,NS005,C00111,P0046,2,199,10,358.2,UPI
TXN0005566,2025-07-07,15:52:14,NS015,C00358,P0040,1,599,0,599.0,Debit Card
TXN0003349,04-10-2025,18:45:10,NS008,C00057,P0047,3,449,20,1077.6,UPI
TXN0005622,09/13/2025,20:55:15,NS002,C00042,P0005,1,1899,0,1899.0,Cash
TXN0004348,2025-02-22,19:29:24,NS003,C00050,P0035,1,449,0,449.0,UPI
TXN0001091,2025-01-21,21:19:23,NS011,C00236,P0038,3,149,0,447.0,Cash
TXN0005785,17/10/2025,17:03:52,NS006,C00129,P0029,3,199,0,597.0,Cash
TXN0004494,2025-11-15,21:28:27,NS010,C00329,P0024,5,449,0,2245.0,UPI
TXN0004546,26/02/2025,09:57:48,NS014,C00377,P0023,3,159,15,405.45,UPI
TXN0001755,15-12-2025,16:57:00,NS002,C00183,P0001,3,2499,5,7122.15,UPI
TXN0005758,2025-11-16,17:46:17,NS010,C00437,P0023,2,159,10,286.2,Cash
TXN0004112,28/09/2025,12:16:43,NS006,C00388,P0023,1,159,0,159.0,UPI
TXN0000090,2025-08-19,15:23:51,NS008,C00325,P0018,2,2499,0,4998.0,UPI
TXN0004587,2025-07-20,15:41:31,NS007,C00009,P0046,3,199,10,537.3,Cash
TXN0001290,19-03-2025,10:05:24,NS007,C00455,P0015,1,1799,0,1799.0,Credit Card
TXN0003505,22/05/2025,16:31:26,NS005,C00092,P0016,2,999,0,1998.0,Debit Card
TXN0003032,05/01/2025,13:32:44,NS002,C00191,P0019,2,799,15,1358.3,Debit Card
TXN0000734,20-09-2025,21:27:26,NS012,C00351,P0009,3,2199,5,6267.15,Wallet
TXN0006079,2025-01-01,11:50:24,NS010,C00036,P0037,3,699,10,1887.3,Wallet
TXN0001975,2025-04-29,13:13:30,NS015,C00430,P0031,3,1299,0,3897.0,Credit Card
TXN0006280,07/17/2025,17:42:32,NS005,C00205,P0013,1,1299,15,1104.15,Credit Card
TXN0001426,2025-12-16,17:43:22,NS002,C00321,P0013,3,1299,20,3117.6,Debit Card
TXN0000951,10/18/2025,10:15:57,NS005,C00259,P0016,5,999,0,4995.0,Debit Card
TXN0002728,30/04/2025,21:55:21,NS007,C00011,P0020,2,3999,5,7598.1,Debit Card
TXN0002859,05-10-2025,13:47:28,NS008,C00093,P0038,5,149,0,745.0,Debit Card
TXN0002180,29/03/2025,17:25:28,NS013,C00407,P0004,2,1499,0,2998.0,Credit Card
TXN0005150,14/03/2025,09:25:15,NS006,C00484,P0012,2,1499,20,2398.4,Debit Card
TXN0000722,14/04/2025,12:19:53,NS002,C00372,P0040,2,599,20,958.4,Debit Card
TXN0005837,10/28/2025,14:43:40,NS015,C00502,P0015,3,1799,0,5397.0,UPI
TXN0005810,03/14/2025,10:51:56,NS001,C00035,P0019,2,799,20,1278.4,Wallet
TXN0000126,2025-02-04,18:58:37,NS008,C00392,P0033,3,999,0,2997.0,Wallet
TXN0003880,06/10/2025,19:02:40,NS008,C00439,P0037,3,699,10,1887.3,Debit Card
TXN0004255,04-03-2025,18:50:54,NS009,C00037,P0050,2,1499,0,2998.0,Wallet
TXN0004890,11/12/2025,13:44:52,NS007,C00138,P0032,2,799,0,1598.0,Credit Card
TXN0004024,01/04/2025,11:21:48,NS007,C00133,P0004,3,1499,0,4497.0,Debit Card
TXN0000079,2025-05-26,13:46:11,NS006,C00252,P0012,1,1499,0,1499.0,
TXN0003412,03-05-2025,09:29:20,NS013,C00123,P0017,3 pcs,1199,0,3597.0,Wallet
TXN0004796,2025-02-19,18:12:49,NS014,C00191,P0037,2,699,5,1328.1,Credit Card
TXN0002032,2025-07-03,11:02:26,NS002,C00050,P0007,3,799,0,2397.0,UPI
TXN0000904,14/04/2025,15:02:49,NS001,C00370,P0046,2,199,10,358.2,Credit Card
TXN0002810,14-02-2025,20:49:35,NS014,C00032,P0036,1,349,0,349.0,Debit Card
TXN0000928,07/06/2025,15:01:01,NS005,C00336,P0012,1,1499,0,1499.0,Wallet
TXN0000582,22/11/2025,16:00:16,NS013,C00417,P0039,3,179,20,429.6,UPI
TXN0003211,2025-03-20,11:46:41,NS010,C00378,P0004,3,1499,0,4497.0,Credit Card
TXN0005311,24/02/2025,12:40:48,NS010,C00510,P0049,3,199,20,477.6,UPI
TXN0000962,15/02/2025,12:59:36,NS005,C00001,P0028,3,25,10,67.5,Debit Card
TXN0000803,26/04/2025,16:09:53,NS012,C00193,P0046,1,199,0,199.0,Debit Card
TXN0006064,10/10/2025,21:37:08,NS003,C00517,P0013,1,1299,0,1299.0,UPI
TXN0002583,04/09/2025,18:03:10,NS015,C00365,P0037,1,699,0,699.0,Cash
TXN0005516,13/01/2025,15:12:14,NS009,C00422,P0046,2,199,15,338.3,
TXN0000188,31/05/2025,16:08:36,NS008,C00321,P0034,3,299,0,897.0,Cash
TXN0004101,11/07/2025,14:12:45,NS014,C00511,P0022,2,189,20,302.4,Credit Card
TXN0001912,2025-03-31,15:54:47,NS006,C00071,P0036,2,349,5,663.1,Wallet
TXN0006502,2025-09-20,15:00:00,NS008,C00062,P9681,3,981,0,4238,Cash
TXN0003819,2025-05-05,15:08:28,NS008,C00440,P0029,2,199,15,338.3,Wallet
TXN0001712,03/06/2025,09:56:10,NS005,C00225,P0029,2,199,5,378.1,Credit Card
TXN0001502,30/09/2025,14:30:14,NS010,C00018,P0035,1,449,10,404.1,UPI
TXN0003001,17-08-2025,18:51:33,NS012,C00154,P0018,3,2499,10,6747.3,UPI
TXN0005956,11/02/2025,14:42:32,NS006,C00242,P0022,1 pcs,189,15,160.65,UPI
TXN0002168,2025-05-05,14:02:54,NS011,C00149,P0036,1,349,0,349.0,Cash
TXN0004322,2025-09-27,14:06:08,NS013,C00400,P0008,5,3499,0,17495.0,Debit Card
TXN0000945,2025-08-10,09:50:56,NS014,C00062,P0048,4,399,5,1516.2,UPI
TXN0001929,2025-11-21,18:48:10,NS011,C00188,P0032,3,799,20,1917.6,Debit Card
TXN0000462,2025-12-12,15:51:28,NS007,C00409,P0017,1,1199,5,1139.05,Debit Card
TXN0004583,2025-02-12,11:37:51,NS006,C00120,P0044,1,279,15,237.15,Debit Card
TXN0000709,2025-10-18,12:48:40,NS001,C00076,P0002,4,3299,15,11216.6,Credit Card
TXN0002509,2025-07-10,17:21:48,NS008,C00104,P0006,2,399,5,758.1,Credit Card
TXN0000933,2025-09-02,21:23:25,NS009,C00110,P0017,1,1199,0,1199.0,Cash
TXN0003991,2025-04-03,16:33:59,NS002,C00299,P0040,2,599,0,1198.0,Credit Card
TXN0002102,2025-07-25,18:45:13,NS011,C00268,P0030,2,399,20,638.4,
TXN0002929,2025-03-07,13:37:55,NS001,C00216,P0014,1,899,0,899.0,UPI
TXN0001469,2025-01-21,13:35:38,NS015,C00063,P0002,3,3299,0,9897.0,Credit Card
TXN0005826,29/01/2025,16:56:25,NS009,C00299,P0043,3,349,15,889.95,Credit Card
TXN0004897,05-08-2025,18:34:39,NS012,C00099,P0004,2,1499,0,2998.0,Credit Card
TXN0001653,30-11-2025,15:38:07,NS008,C00110,P0028,2,25,0,50.0,Credit Card
TXN0001743,28/01/2025,21:55:44,NS011,C00078,P0030,3,399,0,1197.0,Debit Card
TXN0003882,21-11-2025,13:40:18,NS008,C00314,P0032,1,799,0,799.0,Credit Card
TXN0001393,2025-08-25,15:55:22,NS009,C00402,P0013,2,1299,10,2338.2,Debit Card
TXN0001989,04-03-2025,13:10:15,NS011,C00156,P0008,2,3499,5,6648.1,Cash
TXN0002568,16/11/2025,10:08:05,NS014,C00237,P0001,1,2499,0,2499.0,UPI
TXN0003586,26-02-2025,15:35:00,NS002,C00162,P0027,3,249,15,634.95,UPI
TXN0000575,11/23/2025,20:54:52,NS013,C00234,P0048,2,399,10,718.2,Cash
TXN0001750,05-12-2025,16:09:33,NS009,C00348,P0037,1,699,20,559.2,Credit Card
TXN0003424,01/02/2025,13:05:17,NS014,C00277,P0009,3,2199,15,5607.45,Cash
TXN0003392,05-09-2025,16:48:51,NS001,C00133,P0010,3,599,0,1797.0,Wallet
TXN0000955,11-04-2025,14:02:54,NS006,C00366,P0031,1,1299,10,1169.1,Debit Card
TXN0002270,23/02/2025,19:09:12,NS004,C00380,P0029,4,199,0,796.0,Debit Card
TXN0002278,17/04/2025,12:03:39,NS010,C00060,P0003,3,4999,0,14997.0,Wallet
TXN0005510,02/02/2025,18:04:32,NS008,C00122,P0030,1,399,0,399.0,Credit Card
TXN0002825,2025-07-08,14:45:35,NS004,C00494,P0049,3,199,0,597.0,Cash
TXN0003184,2025-01-17,13:52:19,NS010,C00196,P0050,1,1499,0,1499.0,Debit Card
TXN0005892,27/04/2025,17:43:29,NS005,C00022,P0023,3,159,0,477.0,Wallet
TXN0002344,17/06/2025,19:40:09,NS003,C00288,P0010,1,599,5,569.05,Wallet
TXN0001720,22/08/2025,17:16:17,NS004,C00469,P0004,2,1499,15,2548.3,Cash
TXN0005634,14/11/2025,10:16:08,NS007,C00057,P0031,1,1299,0,1299.0,UPI
TXN0004820,2025-07-17,10:27:52,NS001,C00327,P0018,1,2499,0,2499.0,Debit Card
TXN0005168,2025-04-17,10:41:50,NS002,C00144,P0034,2,299,5,568.1,Cash
TXN0006121,08/04/2025,15:08:58,NS001,C00155,P0043,1,349,0,349.0,Debit Card
TXN0003307,2025-01-08,19:31:20,NS006,C00291,P0005,3,1899,5,5412.15,UPI
TXN0003049,21-02-2025,11:03:15,NS006,C00085,P0041,3,249,0,747.0,Wallet
TXN0005528,22-12-2025,18:10:45,NS005,C00111,P0009,3,2199,0,6597.0,Cash
TXN0000255,2025-03-16,11:11:49,NS007,C00362,P0021,4,599,15,2036.6,Debit Card
TXN0000867,15-09-2025,11:51:02,NS004,C00076,P0039,2,179,5,340.1,Cash
TXN0005602,11/19/2025,11:54:26,NS006,C00344,P0033,1,999,0,999.0,UPI
TXN0001010,07/11/2025,11:04:15,NS008,C00282,P0022,2,189,15,321.3,Cash
TXN0005280,2025-12-18,10:04:30,NS006,C00219,P0016,1,999,20,799.2,Cash
TXN0002256,2025-06-22,14:26:27,NS012,C00334,P0001,3,2499,0,7497.0,Wallet
TXN0004224,16/01/2025,16:12:03,NS014,C00154,P0019,1,799,20,639.2,Credit Card
TXN0006226,2025-08-02,18:37:46,NS005,C00154,P0022,2,189,0,378.0,Wallet
TXN0004731,29/11/2025,11:13:48,NS009,C00088,P0020,2,3999,0,7998.0,Cash
TXN0000297,2025-07-13,12:12:43,NS010,C00015,P0024,3,449,0,1347.0,Credit Card
TXN0004194,19-07-2025,14:28:44,NS012,C00373,P0013,4,1299,15,4416.6,Credit Card
TXN0002866,2025-08-14,15:47:58,NS010,C00126,P0043,3,349,0,1047.0,Debit Card
TXN0002317,2025-10-14,16:47:08,NS005,C00196,P0036,2,349,0,698.0,UPI
TXN0006089,2025-09-04,18:54:47,NS008,C00238,P0001,3,2499,10,6747.3,Cash
TXN0000853,04-11-2025,09:43:59,NS010,C00250,P0042,3,299,0,897.0,Debit Card
TXN0004878,2025-08-02,12:13:19,NS006,C00356,P0036,2,349,10,628.2,Debit Card
TXN0000944,07-12-2025,19:15:31,NS008,C00281,P0028,1,25,5,23.75,Cash
TXN0000657,13-09-2025,14:22:39,NS009,C00234,P0021,3,599,0,1797.0,Cash
TXN0006001,2025-04-03,15:15:03,NS008,C00062,P0042,1,299,10,269.1,
TXN0001490,07/06/2025,13:28:29,NS005,C00276,P0031,2,1299,10,2338.2,UPI
TXN0006283,2025-11-02,15:39:33,NS010,C00534,P0017,4,1199,0,4796.0,Wallet
TXN0006171,2025-12-23,09:47:29,NS010,C00310,P0014,2,899,5,1708.1,Credit Card
TXN0006523,2025-05-02,09:00:00,NS015,C00525,P9885,2,1599,0,2716,UPI
TXN0002688,2025-09-15,13:47:02,NS011,C00365,P0029,2,199,5,378.1,Credit Card
TXN0004930,2025-02-23,13:59:38,NS007,C00335,P0002,5,3299,0,16495.0,Wallet
TXN0005212,11/07/2025,13:19:20,NS004,C00252,P0032,3,799,10,2157.3,UPI
TXN0003087,2025-01-26,12:08:31,NS012,C00416,P0043,2 pcs,349,0,698.0,Credit Card
TXN0004669,2025-06-06,21:58:55,NS004,C00406,P0031,3,1299,0,3897.0,Debit Card
TXN0005271,2025-05-30,21:03:35,NS006,C00015,P0043,1,349,0,349.0,Credit Card
TXN0006306,06/06/2025,15:56:13,NS013,C00302,P0025,2,49,20,78.4,Credit Card
TXN0001676,2025-10-24,21:21:48,NS010,C00403,P0021,3,599,0,1797.0,Cash
TXN0004498,2025-05-28,16:04:58,NS002,C00393,P0012,3,1499,20,3597.6,Credit Card
TXN0006491,2025-08-01,09:54:49,NS005,C00299,P0007,2,799,0,1598.0,Cash
TXN0001747,2025-09-01,18:09:26,NS011,C00306,P0003,2,4999,0,9998.0,UPI
TXN0004466,06/26/2025,20:48:23,NS014,C00432,P0033,1,999,5,949.05,Debit Card
TXN0002062,2025-08-23,12:41:39,NS009,C00138,P0006,3 pcs,399,20,957.6,Wallet
TXN0003215,15/02/2025,19:52:28,NS013,C00217,P0024,3,449,5,1279.65,UPI
TXN0004171,11/05/2025,16:31:45,NS011,C00331,P0045,4,499,0,1996.0,Credit Card
TXN0001715,13-07-2025,11:26:35,NS010,C00043,P0018,4,2499,0,9996.0,UPI
TXN0000581,2025-09-07,09:37:27,NS014,C00115,P0047,4,449,0,1796.0,Wallet
TXN0000261,03/02/2025,20:09:24,NS012,C00027,P0045,4,499,10,1796.4,Cash
TXN0000990,2025-08-31,12:33:12,NS007,C00193,P0034,1,299,15,254.15,Credit Card
TXN0000436,03/06/2025,12:49:58,NS007,C00142,P0039,2,179,5,340.1,Credit Card
TXN0000789,08/22/2025,21:58:13,NS002,C00032,P0031,1,1299,0,1299.0,Cash
TXN0005748,10/09/2025,18:04:11,NS009,C00079,P0012,1,1499,0,1499.0,Debit Card
TXN0002546,2025-04-26,15:59:18,NS001,C00063,P0018,4,2499,5,9496.2,Wallet
TXN0000775,26-11-2025,12:30:02,NS001,C00225,P0049,1,199,0,199.0,UPI
TXN0005240,28/05/2025,21:21:48,NS013,C00465,P0019,3,799,0,2397.0,Wallet
TXN0004573,2025-01-31,18:39:43,NS009,C00118,P0011,3,599,20,1437.6,Cash
TXN0004304,10/17/2025,12:48:39,NS015,C00387,P0003,2,4999,0,9998.0,Credit Card
TXN0003136,02/22/2025,13:17:44,NS011,C00127,P0021,2,599,0,1198.0,
TXN0006007,23/04/2025,21:55:21,NS014,C00399,P0011,1,599,10,539.1,Credit Card
TXN0004856,2025-04-15,19:41:14,NS015,C00044,P0049,3,199,20,477.6,Cash
TXN0001078,2025-07-07,19:31:33,NS005,C00396,P0036,2,349,0,698.0,Wallet
TXN0003860,2025-02-13,12:09:08,NS012,C00508,P0044,3,279,20,669.6,Credit Card
TXN0002199,2025-12-15,21:29:26,NS013,C00100,P0044,2,279,0,558.0,Cash
TXN0005704,2025-09-02,09:55:16,NS009,C00505,P0017,2,1199,0,2398.0,UPI
TXN0006241,2025-04-17,09:02:14,NS012,C00008,P0018,2,2499,0,4998.0,Debit Card
TXN0003567,11/01/2025,14:34:28,NS003,C00534,P0039,3,179,15,456.45,Debit Card
TXN0002650,24/07/2025,20:42:52,NS014,C00146,P0028,3,25,0,75.0,UPI
TXN0001318,2025-01-05,18:24:10,NS008,C00195,P0009,2,2199,15,3738.3,UPI
TXN0002406,05/02/2025,14:35:36,NS002,C00193,P0026,3,299,0,897.0,Wallet
TXN0002514,2025-02-25,17:30:43,NS003,C00013,P0007,1,799,5,759.05,Cash
TXN0006295,04/12/2025,12:54:19,NS009,C00076,P0040,1,599,0,599.0,Cash
TXN0005857,2025-02-15,14:57:59,NS004,C00289,P0036,1,349,20,279.2,UPI
TXN0001516,2025-02-10,17:08:54,NS010,C00486,P0020,1,3999,10,3599.1,Credit Card
TXN0001210,08/13/2025,15:48:13,NS004,C00301,P0042,3,299,0,897.0,Debit Card
TXN0003034,28/11/2025,21:43:48,NS003,C00507,P0039,2,179,15,304.3,UPI
TXN0001002,2025-11-26,12:02:56,NS007,C00036,P0047,1,449,0,449.0,Wallet
TXN0006195,16-04-2025,09:48:50,NS015,C00089,P0020,3,3999,0,11997.0,Cash
TXN0005816,21-06-2025,21:49:48,NS012,C00193,P0036,5,349,10,1570.5,Cash
TXN0006356,2025-03-13,17:34:57,NS013,C00306,P0004,2,1499,15,2548.3,
TXN0000369,2025-02-19,16:44:20,NS009,C00367,P0030,2,399,15,678.3,Debit Card
TXN0002693,2025-11-30,17:00:56,NS013,C00041,P0010,2,599,15,1018.3,Credit Card
TXN0005846,2025-05-17,21:09:54,NS007,C00129,P0048,1,399,5,379.05,Debit Card
TXN0004305,2025-05-17,11:22:53,NS014,C00400,P0032,1,799,0,799.0,Cash
TXN0001294,2025-04-06,16:29:56,NS001,C00130,P0001,4,2499,0,9996.0,Cash
TXN0002875,2025-09-14,19:31:04,NS008,C00008,P0035,1,449,5,426.55,Wallet
TXN0004439,23/10/2025,19:15:51,NS006,C00533,P0017,2,1199,0,2398.0,Cash
TXN0001713,09-02-2025,11:14:17,NS006,C00439,P0050,3,1499,0,4497.0,Wallet
TXN0005318,24/10/2025,10:48:04,NS012,C00449,P0038,2,149,0,298.0,UPI
TXN0004889,2025-06-21,11:49:49,NS014,C00230,P0036,1,349,0,349.0,Wallet
TXN0004376,2025-06-24,20:55:53,NS009,C00249,P0039,2,179,0,358.0,Cash
TXN0003947,05/20/2025,19:43:17,NS013,C00505,P0046,3,199,0,597.0,Wallet
TXN0001004,2025-04-05,09:51:01,NS010,C00110,P0022,4,189,0,756.0,Wallet
TXN0003802,30-03-2025,11:50:48,NS015,C00364,P0032,5,799,5,3795.25,Debit Card
TXN0000502,23/11/2025,14:06:54,NS009,C00285,P0013,5,1299,0,6495.0,Credit Card
TXN0004561,2025-05-16,10:03:29,NS001,C00282,P0044,1,279,0,279.0,Cash
TXN0000154,05/11/2025,21:17:59,NS008,C00485,P0049,2,199,15,338.3,Credit Card
TXN0004839,22/12/2025,10:28:37,NS004,C00307,P0015,1,1799,5,1709.05,Wallet
TXN0005252,2025-06-22,13:26:39,NS011,C00042,P0014,2,899,15,1528.3,Wallet
TXN0003665,15/03/2025,11:45:43,NS012,C00356,P0037,5,699,0,3495.0,Debit Card
TXN0001959,2025-03-20,20:48:24,NS008,C00155,P0020,1 pcs,3999,10,3599.1,Debit Card
TXN0004187,08-08-2025,11:40:40,NS006,C00519,P0030,3,399,0,1197.0,Debit Card
TXN0005751,2025-06-12,21:49:32,NS014,C00296,P0019,1,799,20,639.2,UPI
TXN0005662,02/22/2025,21:06:27,NS014,C00240,P0042,4,299,0,1196.0,Debit Card
TXN0005408,01/03/2025,11:10:51,NS015,C00475,P0046,1,199,0,199.0,UPI
TXN0005596,2025-12-11,15:24:47,NS007,C00498,P0023,3,159,0,477.0,Credit Card
TXN0001011,2025-02-17,09:44:47,NS014,C00302,P0009,3,2199,15,5607.45,Cash
TXN0003442,11/05/2025,18:59:36,NS010,C00055,P0010,1,599,0,599.0,Wallet
TXN0000354,26/09/2025,21:09:49,NS002,C00103,P0020,3,3999,10,10797.3,Debit Card
TXN0005593,11/05/2025,18:01:54,NS002,C00271,P0002,5,3299,0,16495.0,Credit Card
TXN0005402,2025-02-28,10:08:04,NS005,C00074,P0044,1,279,0,279.0,Wallet
TXN0000054,24/04/2025,21:17:43,NS015,C00367,P0013,1,1299,5,1234.05,UPI
TXN0003846,24-05-2025,14:34:15,NS009,C00505,P0024,1,449,0,449.0,Debit Card
TXN0003641,17-02-2025,11:50:49,NS011,C00057,P0046,2,199,15,338.3,Debit Card
TXN0001724,23-10-2025,09:49:33,NS005,C00343,P0003,3,4999,20,11997.6,Wallet
TXN0000540,23/11/2025,15:25:01,NS003,C00264,P0047,1 pcs,449,15,381.65,Cash
TXN0004909,2025-08-06,09:10:45,NS004,C00363,P0005,3,1899,0,5697.0,Cash
TXN0002267,2025-12-29,14:33:24,NS013,C00487,P0004,1,1499,15,1274.15,Credit Card
TXN0001857,13-01-2025,14:32:27,NS011,C00455,P0040,2,599,15,1018.3,UPI
TXN0002475,09/11/2025,20:17:28,NS013,C00314,P0011,2,599,0,1198.0,Credit Card
TXN0005496,18/01/2025,15:33:08,NS004,C00255,P0050,4,1499,0,5996.0,UPI
TXN0003512,01/08/2025,18:49:18,NS002,C00158,P0041,2,249,0,498.0,Debit Card
TXN0005293,2025-12-16,09:27:18,NS002,C00148,P0013,3,1299,0,3897.0,Credit Card
TXN0003058,04/01/2025,16:46:57,NS012,C00376,P0008,2,3499,0,6998.0,Debit Card
TXN0000080,05/15/2025,09:53:43,NS003,C00389,P0042,1,299,10,269.1,UPI
TXN0001018,2025-05-04,17:00:50,NS009,C00459,P0050,2,1499,10,2698.2,Credit Card
TXN0001272,01-01-2025,19:08:11,NS008,C00322,P0037,2,699,0,1398.0,Cash
TXN0003438,06-09-2025,13:35:51,NS012,C00362,P0047,2,449,10,808.2,Cash
TXN0002500,02/08/2025,09:46:13,NS010,C00153,P0032,5,799,0,3995.0,Wallet
TXN0005119,21/05/2025,19:55:46,NS015,C00282,P0038,2,149,0,298.0,Wallet
TXN0005863,2025-08-01,13:18:12,NS014,C00502,P0007,1,799,5,759.05,UPI
TXN0002839,2025-11-07,19:43:33,NS014,C00223,P0044,1,279,0,279.0,Credit Card
TXN0003177,2025-08-05,16:58:23,NS014,C00066,P0014,3,899,20,2157.6,Debit Card
TXN0001230,2025-05-22,21:49:54,NS009,C00142,P0013,2,1299,5,2468.1,Debit Card
TXN0006482,2025-05-09,12:44:28,NS015,C00480,P0027,3,249,15,634.95,Debit Card
TXN0005666,02/21/2025,21:38:01,NS012,C00368,P0017,1,1199,5,1139.05,Wallet
TXN0003923,2025-03-08,11:51:06,NS007,C00187,P0018,4,2499,5,9496.2,UPI
TXN0004950,11-04-2025,21:53:54,NS001,C00026,P0040,3,599,0,1797.0,Debit Card
TXN0002190,2025-08-22,12:17:35,NS006,C00029,P0042,3,299,10,807.3,Cash
TXN0000233,2025-05-20,09:10:36,NS004,C00010,P0033,2,999,5,1898.1,Credit Card
TXN0004288,2025-09-18,14:44:01,NS004,C00091,P0027,2,249,0,498.0,UPI
TXN0003809,2025-01-23,17:31:53,NS007,C00139,P0002,3,3299,0,9897.0,Wallet
TXN0006431,28/03/2025,18:28:30,NS013,C00035,P0012,2,1499,5,2848.1,Credit Card
TXN0005101,29/10/2025,11:51:14,NS011,C00363,P0007,1,799,0,799.0,UPI
TXN0005989,15/01/2025,17:22:41,NS005,C00025,P0021,3,599,0,1797.0,Credit Card
TXN0000169,2025-07-22,16:20:09,NS014,C00304,P0015,2,1799,20,2878.4,UPI
TXN0005224,13-03-2025,16:11:10,NS004,C00509,P0015,2,1799,10,3238.2,Cash
TXN0003401,2025-03-21,14:55:14,NS014,C00241,P0020,1,3999,15,3399.15,UPI
TXN0004299,13/10/2025,18:03:27,NS006,C00486,P0019,1,799,15,679.15,Wallet
TXN0003996,2025-08-21,18:30:51,NS011,C00046,P0006,1,399,0,399.0,Credit Card
TXN0003737,11/07/2025,12:22:51,NS015,C00420,P0020,2,3999,0,7998.0,Debit Card
TXN0004824,2025-08-19,18:27:28,NS003,C00054,P0018,1,2499,15,2124.15,UPI
TXN0003725,15/04/2025,14:48:55,NS015,C00201,P0045,3,499,20,1197.6,UPI
TXN0005658,18-07-2025,18:18:51,NS006,C00015,P0023,3,159,0,477.0,Debit Card
TXN0004406,27-03-2025,17:01:19,NS005,C00238,P0004,2,1499,10,2698.2,Debit Card
TXN0003394,15-06-2025,20:09:03,NS010,C00362,P0041,5,249,0,1245.0,Wallet
TXN0006292,03/12/2025,13:54:33,NS010,C00368,P0026,2,299,0,598.0,Credit Card
TXN0000370,08/04/2025,16:01:58,NS009,C00028,P0050,2,1499,0,2998.0,UPI
TXN0000869,2025-04-21,19:48:09,NS008,C00144,P0042,2,299,15,508.3,UPI
TXN0006333,05/04/2025,17:12:39,NS011,C00392,P0038,5,149,10,670.5,Debit Card
TXN0006088,10/01/2025,10:24:53,NS009,C00096,P0001,2,2499,0,4998.0,UPI
TXN0001740,04/06/2025,19:38:44,NS001,C00116,P0019,2,799,15,1358.3,Debit Card
TXN0004172,2025-01-04,09:12:05,NS006,C00067,P0048,5,399,15,1695.75,Cash
TXN0000963,12/10/2025,09:47:06,NS011,C00022,P0043,3,349,0,1047.0,UPI
TXN0001852,2025-12-17,20:44:58,NS015,C00168,P0009,1,2199,5,2089.05,Debit Card
TXN0005980,08/02/2025,13:32:19,NS012,C00295,P0015,1,1799,10,1619.1,UPI
TXN0001771,2025-01-16,10:18:19,NS001,C00478,P0026,1,299,0,299.0,Credit Card
TXN0005940,2025-05-31,10:35:29,NS013,C00480,P0028,5,25,15,106.25,Cash
TXN0004014,2025-12-01,15:34:04,NS015,C00272,P0015,2,1799,10,3238.2,Wallet
TXN0005123,03/02/2025,18:12:54,NS012,C00089,P0032,2,799,20,1278.4,Cash
TXN0000507,2025-02-16,10:11:20,NS010,C00021,P0050,2,1499,0,2998.0,UPI
TXN0001934,30/05/2025,12:09:22,NS002,C00118,P0017,3,1199,20,2877.6,Wallet
TXN0006044,03/11/2025,11:26:09,NS009,C00494,P0024,3,449,20,1077.6,UPI
TXN0006134,27/08/2025,12:03:14,NS005,C00146,P0028,2,25,5,47.5,Credit Card
TXN0003073,2025-05-07,15:12:48,NS004,C00007,P0021,2,599,10,1078.2,Credit Card
TXN0001580,25-10-2025,13:55:25,NS007,C00453,P0010,1,599,0,599.0,Cash
TXN0002156,04-04-2025,14:07:44,NS001,C00373,P0032,1,799,0,799.0,Wallet
